b'timestamp,open,high,low,close,volume
2020-07-02 11:30:00,3.9800,3.9800,3.9747,3.9800,8478
2020-07-02 11:29:00,3.9750,3.9800,3.9700,3.9700,6743
2020-07-02 11:28:00,3.9750,3.9800,3.9700,3.9715,8541
2020-07-02 11:27:00,3.9600,3.9850,3.9600,3.9701,14636
2020-07-02 11:26:00,3.9650,3.9700,3.9602,3.9633,3156
2020-07-02 11:25:00,3.9700,3.9750,3.9600,3.9700,6623
2020-07-02 11:24:00,3.9650,3.9650,3.9600,3.9650,5977
2020-07-02 11:23:00,3.9650,3.9700,3.9600,3.9600,12128
2020-07-02 11:22:00,3.9650,3.9700,3.9600,3.9650,22039
2020-07-02 11:21:00,3.9700,3.9700,3.9600,3.9700,14194
2020-07-02 11:20:00,3.9710,3.9800,3.9600,3.9701,9834
2020-07-02 11:19:00,3.9755,3.9765,3.9600,3.9750,6659
2020-07-02 11:18:00,3.9700,3.9800,3.9600,3.9800,8133
2020-07-02 11:17:00,3.9500,3.9700,3.9500,3.9700,7939
2020-07-02 11:16:00,3.9598,3.9700,3.9550,3.9550,17583
2020-07-02 11:15:00,3.9401,3.9600,3.9400,3.9598,5386
2020-07-02 11:14:00,3.9395,3.9600,3.9395,3.9500,6634
2020-07-02 11:13:00,3.9450,3.9588,3.9300,3.9400,13025
2020-07-02 11:12:00,3.9351,3.9500,3.9300,3.9450,10427
2020-07-02 11:11:00,3.9450,3.9500,3.9200,3.9400,12615
2020-07-02 11:10:00,3.9447,3.9500,3.9400,3.9410,11821
2020-07-02 11:09:00,3.9461,3.9500,3.9400,3.9500,7629
2020-07-02 11:08:00,3.9471,3.9600,3.9400,3.9400,11959
2020-07-02 11:07:00,3.9600,3.9600,3.9412,3.9450,15592
2020-07-02 11:06:00,3.9500,3.9600,3.9500,3.9550,8945
2020-07-02 11:05:00,3.9562,3.9600,3.9500,3.9600,13422
2020-07-02 11:04:00,3.9427,3.9600,3.9400,3.9600,6614
2020-07-02 11:03:00,3.9400,3.9500,3.9300,3.9436,12643
2020-07-02 11:02:00,3.9200,3.9600,3.9200,3.9325,20936
2020-07-02 11:01:00,3.9390,3.9390,3.9200,3.9200,11835
2020-07-02 11:00:00,3.9499,3.9499,3.9300,3.9400,35474
2020-07-02 10:59:00,3.9450,3.9500,3.9400,3.9459,5942
2020-07-02 10:58:00,3.9550,3.9600,3.9400,3.9450,23390
2020-07-02 10:57:00,3.9450,3.9588,3.9400,3.9550,9860
2020-07-02 10:56:00,3.9450,3.9500,3.9400,3.9450,19528
2020-07-02 10:55:00,3.9650,3.9750,3.9400,3.9499,85985
2020-07-02 10:54:00,3.9750,3.9750,3.9600,3.9699,27567
2020-07-02 10:53:00,3.9759,3.9800,3.9750,3.9750,2700
2020-07-02 10:52:00,3.9750,3.9800,3.9700,3.9765,3558
2020-07-02 10:51:00,3.9723,3.9850,3.9700,3.9750,16874
2020-07-02 10:50:00,3.9750,4.0000,3.9700,3.9750,9980
2020-07-02 10:49:00,3.9850,3.9850,3.9700,3.9799,2303
2020-07-02 10:48:00,3.9800,3.9899,3.9750,3.9814,3010
2020-07-02 10:47:00,3.9823,3.9899,3.9700,3.9800,7273
2020-07-02 10:46:00,3.9868,3.9900,3.9800,3.9831,17136
2020-07-02 10:45:00,3.9850,4.0000,3.9800,3.9900,5807
2020-07-02 10:44:00,3.9801,3.9950,3.9800,3.9850,17911
2020-07-02 10:43:00,3.9900,3.9900,3.9800,3.9820,9863
2020-07-02 10:42:00,3.9724,4.0100,3.9721,3.9800,7416
2020-07-02 10:41:00,3.9765,3.9800,3.9700,3.9700,7125
2020-07-02 10:40:00,3.9624,3.9850,3.9500,3.9750,3650
2020-07-02 10:39:00,3.9800,3.9800,3.9600,3.9650,14675
2020-07-02 10:38:00,3.9800,3.9850,3.9700,3.9850,1734
2020-07-02 10:37:00,3.9599,3.9850,3.9500,3.9750,11304
2020-07-02 10:36:00,3.9900,3.9900,3.9501,3.9550,16208
2020-07-02 10:35:00,3.9800,3.9850,3.9700,3.9850,10983
2020-07-02 10:34:00,3.9797,3.9800,3.9650,3.9750,7203
2020-07-02 10:33:00,3.9800,3.9900,3.9600,3.9742,15162
2020-07-02 10:32:00,3.9650,3.9850,3.9600,3.9700,12484
2020-07-02 10:31:00,3.9700,3.9771,3.9600,3.9663,9614
2020-07-02 10:30:00,3.9850,3.9850,3.9700,3.9750,18201
2020-07-02 10:29:00,3.9950,3.9950,3.9800,3.9800,7560
2020-07-02 10:28:00,3.9810,3.9900,3.9800,3.9880,2940
2020-07-02 10:27:00,3.9810,3.9900,3.9810,3.9850,3727
2020-07-02 10:26:00,3.9850,3.9900,3.9800,3.9848,2484
2020-07-02 10:25:00,3.9800,3.9900,3.9800,3.9850,4806
2020-07-02 10:24:00,3.9900,3.9900,3.9800,3.9810,3158
2020-07-02 10:23:00,3.9950,4.0000,3.9800,3.9880,59708
2020-07-02 10:22:00,3.9950,4.0000,3.9900,4.0000,4730
2020-07-02 10:21:00,3.9950,4.0100,3.9900,4.0100,16560
2020-07-02 10:20:00,3.9800,3.9900,3.9700,3.9900,11226
2020-07-02 10:19:00,3.9800,3.9878,3.9700,3.9750,10614
2020-07-02 10:18:00,3.9900,3.9925,3.9800,3.9900,13350
2020-07-02 10:17:00,3.9800,4.0000,3.9800,4.0000,5599
2020-07-02 10:16:00,3.9972,4.0000,3.9800,3.9800,12491
2020-07-02 10:15:00,3.9821,3.9876,3.9790,3.9876,7813
2020-07-02 10:14:00,3.9867,4.0000,3.9800,3.9869,7929
2020-07-02 10:13:00,3.9750,4.0000,3.9750,3.9945,6673
2020-07-02 10:12:00,3.9854,3.9900,3.9700,3.9800,5084
2020-07-02 10:11:00,3.9800,3.9900,3.9700,3.9850,3329
2020-07-02 10:10:00,3.9789,3.9800,3.9700,3.9703,11794
2020-07-02 10:09:00,3.9800,3.9857,3.9700,3.9750,16390
2020-07-02 10:08:00,3.9796,3.9900,3.9700,3.9900,3928
2020-07-02 10:07:00,3.9999,4.0000,3.9600,3.9750,14486
2020-07-02 10:06:00,4.0000,4.0000,3.9800,3.9850,17026
2020-07-02 10:05:00,4.0054,4.0100,3.9950,3.9999,4619
2020-07-02 10:04:00,3.9800,4.0100,3.9727,4.0100,23997
2020-07-02 10:03:00,3.9850,3.9850,3.9727,3.9773,6883
2020-07-02 10:02:00,3.9850,3.9885,3.9800,3.9885,1745
2020-07-02 10:01:00,3.9740,3.9800,3.9602,3.9800,7664
2020-07-02 10:00:00,3.9800,4.0000,3.9700,3.9700,10930
2020-07-02 09:59:00,3.9850,4.0000,3.9800,4.0000,29416
2020-07-02 09:58:00,3.9800,3.9900,3.9782,3.9848,27359
2020-07-02 09:57:00,3.9900,4.0200,3.9900,3.9900,17395
2020-07-02 09:56:00,4.0000,4.0100,3.9600,4.0000,70458
2020-07-02 09:55:00,4.0150,4.0200,4.0000,4.0100,17656
2020-07-02 09:54:00,4.0100,4.0200,4.0000,4.0150,9496
2020-07-02 09:53:00,3.9900,4.0200,3.9900,4.0079,26406
2020-07-02 09:52:00,3.9700,4.0000,3.9700,3.9967,71312
2020-07-02 09:51:00,3.9700,3.9850,3.9600,3.9601,47344
2020-07-02 09:50:00,3.9650,3.9800,3.9600,3.9700,18551
2020-07-02 09:49:00,3.9715,3.9800,3.9500,3.9700,21611
2020-07-02 09:48:00,3.9500,3.9800,3.9500,3.9700,10077
2020-07-02 09:47:00,3.9650,3.9800,3.9500,3.9800,22219
2020-07-02 09:46:00,3.9686,3.9800,3.9500,3.9725,15339
2020-07-02 09:45:00,3.9550,3.9699,3.9500,3.9657,12219
2020-07-02 09:44:00,3.9901,4.0000,3.9400,3.9550,26244
2020-07-02 09:43:00,3.9350,4.0200,3.9300,4.0000,54107
2020-07-02 09:42:00,3.9400,3.9459,3.9100,3.9300,34288
2020-07-02 09:41:00,3.9302,3.9500,3.9300,3.9450,17498
2020-07-02 09:40:00,3.9500,3.9600,3.9100,3.9410,28430
2020-07-02 09:39:00,3.9401,3.9700,3.9200,3.9200,70846
2020-07-02 09:38:00,3.9600,3.9650,3.9400,3.9400,98812
2020-07-02 09:37:00,3.9700,3.9765,3.9500,3.9600,29864
2020-07-02 09:36:00,3.9900,3.9900,3.9500,3.9600,21335
2020-07-02 09:35:00,3.9579,3.9900,3.9200,3.9600,61856
2020-07-02 09:34:00,3.9900,3.9900,3.9500,3.9800,37459
2020-07-02 09:33:00,3.9750,4.0000,3.9500,3.9750,27601
2020-07-02 09:32:00,3.9900,3.9999,3.9500,3.9579,33025
2020-07-02 09:31:00,4.0000,4.0100,3.9800,3.9962,97798
2020-07-02 09:30:00,4.0000,4.0000,4.0000,4.0000,6555
2020-07-02 09:29:00,4.0000,4.0000,3.9900,4.0000,1239
2020-07-02 09:28:00,3.9998,4.0000,3.9900,3.9900,1717
2020-07-02 09:27:00,3.9998,4.0000,3.9998,4.0000,1346
2020-07-02 09:26:00,4.0000,4.0000,3.9900,4.0000,2317
2020-07-02 09:25:00,3.9900,4.0000,3.9900,4.0000,1454
2020-07-02 09:24:00,3.9900,3.9900,3.9900,3.9900,2026
2020-07-02 09:23:00,4.0000,4.0000,3.9900,3.9900,6358
2020-07-02 09:22:00,4.0100,4.0100,4.0100,4.0100,189
2020-07-02 09:21:00,4.0100,4.0100,4.0000,4.0000,1746
2020-07-02 09:20:00,4.0198,4.0198,4.0100,4.0100,1087
2020-07-02 09:19:00,4.0100,4.0100,4.0000,4.0000,1883
2020-07-02 09:18:00,4.0100,4.0200,3.9900,4.0100,16986
2020-07-02 09:17:00,4.0100,4.0100,4.0000,4.0100,2277
2020-07-02 09:16:00,4.0000,4.0100,4.0000,4.0100,3458
2020-07-02 09:15:00,4.0000,4.0100,4.0000,4.0000,2827
2020-07-02 09:14:00,3.9900,4.0000,3.9900,4.0000,4065
2020-07-02 09:13:00,3.9900,3.9900,3.9900,3.9900,3737
2020-07-02 09:12:00,3.9900,3.9900,3.9900,3.9900,3056
2020-07-02 09:11:00,4.0000,4.0000,3.9900,3.9900,7460
2020-07-02 09:10:00,4.0000,4.0000,4.0000,4.0000,3524
2020-07-02 09:09:00,4.0000,4.0000,3.9900,4.0000,8465
2020-07-02 09:08:00,4.0000,4.0000,3.9900,3.9998,1417
2020-07-02 09:07:00,4.0001,4.0098,3.9900,3.9900,4213
2020-07-02 09:06:00,4.0000,4.0000,4.0000,4.0000,3612
2020-07-02 09:05:00,4.0000,4.0100,4.0000,4.0100,2752
2020-07-02 09:04:00,4.0100,4.0100,4.0000,4.0000,2510
2020-07-02 09:03:00,4.0000,4.0100,3.9900,4.0100,4854
2020-07-02 09:02:00,4.0001,4.0100,4.0000,4.0000,1210
2020-07-02 09:01:00,4.0200,4.0200,4.0000,4.0198,13842
2020-07-02 09:00:00,4.0300,4.0400,4.0200,4.0300,11768
2020-07-02 08:59:00,4.0400,4.0400,4.0200,4.0400,1212
2020-07-02 08:58:00,4.0500,4.0500,4.0500,4.0500,1019
2020-07-02 08:57:00,4.0200,4.0200,4.0200,4.0200,3564
2020-07-02 08:56:00,4.0200,4.0201,4.0200,4.0200,2100
2020-07-02 08:55:00,4.0200,4.0200,4.0200,4.0200,467
2020-07-02 08:52:00,4.0101,4.0101,4.0100,4.0100,724
2020-07-02 08:51:00,4.0001,4.0001,4.0001,4.0001,2577
2020-07-02 08:50:00,4.0100,4.0100,4.0100,4.0100,498
2020-07-02 08:47:00,4.0000,4.0000,4.0000,4.0000,2057
2020-07-02 08:45:00,4.0498,4.0500,4.0000,4.0000,6375
2020-07-02 08:41:00,3.9902,4.0000,3.9902,4.0000,10638
2020-07-02 08:39:00,3.9902,3.9902,3.9902,3.9902,122
2020-07-02 08:37:00,3.9900,3.9901,3.9900,3.9900,1568
2020-07-02 08:35:00,3.9900,3.9900,3.9800,3.9800,4038
2020-07-02 08:33:00,4.0000,4.0000,3.9900,3.9900,1380
2020-07-02 08:32:00,3.9901,4.0000,3.9901,4.0000,571
2020-07-02 08:31:00,3.9998,3.9998,3.9998,3.9998,500
2020-07-02 08:30:00,4.0000,4.0000,4.0000,4.0000,1092
2020-07-02 08:28:00,4.0200,4.0200,4.0200,4.0200,174
2020-07-02 08:27:00,4.0400,4.0400,4.0300,4.0302,2173
2020-07-02 08:25:00,4.0400,4.0400,4.0400,4.0400,369
2020-07-02 08:24:00,4.0400,4.0400,4.0400,4.0400,500
2020-07-02 08:23:00,4.0300,4.0300,4.0300,4.0300,405
2020-07-02 08:20:00,4.0200,4.0200,4.0200,4.0200,494
2020-07-02 08:18:00,4.0000,4.0000,4.0000,4.0000,291
2020-07-02 08:17:00,4.0100,4.0100,4.0100,4.0100,284
2020-07-02 08:15:00,4.0298,4.0298,4.0298,4.0298,315
2020-07-02 08:14:00,4.0000,4.0000,4.0000,4.0000,5000
2020-07-02 08:13:00,4.0000,4.0000,4.0000,4.0000,753
2020-07-02 08:11:00,4.0000,4.0000,4.0000,4.0000,200
2020-07-02 08:10:00,4.0000,4.0000,4.0000,4.0000,600
2020-07-02 08:08:00,4.0001,4.0001,4.0000,4.0000,1155
2020-07-02 08:07:00,4.0000,4.0001,4.0000,4.0001,1930
2020-07-02 08:05:00,4.0000,4.0000,4.0000,4.0000,295
2020-07-02 08:01:00,3.9901,4.0400,3.9600,4.0200,41291
2020-07-02 07:58:00,4.0200,4.0200,4.0200,4.0200,278
2020-07-02 07:55:00,4.0300,4.0300,4.0300,4.0300,7313
2020-07-02 07:54:00,4.0300,4.0300,4.0300,4.0300,100
2020-07-02 07:51:00,4.0300,4.0300,4.0300,4.0300,459
2020-07-02 07:48:00,4.0300,4.0300,4.0300,4.0300,2000
2020-07-02 07:47:00,4.0400,4.0400,4.0400,4.0400,134
2020-07-02 07:45:00,4.0300,4.0300,4.0300,4.0300,480
2020-07-02 07:37:00,4.0400,4.0400,4.0400,4.0400,1297
2020-07-02 07:34:00,4.0400,4.0400,4.0400,4.0400,310
2020-07-02 07:33:00,4.0400,4.0400,4.0400,4.0400,100
2020-07-02 07:32:00,3.9900,4.0400,3.9900,4.0400,959
2020-07-02 07:31:00,4.0400,4.0400,4.0400,4.0400,500
2020-07-02 07:30:00,4.0200,4.0200,4.0200,4.0200,1898
2020-07-02 07:26:00,4.0200,4.0200,4.0200,4.0200,500
2020-07-02 07:20:00,4.0100,4.0100,3.9800,3.9800,1211
2020-07-02 07:18:00,4.0000,4.0000,4.0000,4.0000,4000
2020-07-02 07:16:00,4.0100,4.0100,4.0100,4.0100,225
2020-07-02 07:15:00,4.0100,4.0100,4.0100,4.0100,550
2020-07-02 07:11:00,4.0000,4.0000,4.0000,4.0000,300
2020-07-02 07:10:00,3.9800,3.9800,3.9800,3.9800,1063
2020-07-02 07:08:00,3.9800,3.9800,3.9800,3.9800,996
2020-07-02 07:06:00,3.9800,3.9800,3.9800,3.9800,4412
2020-07-02 07:04:00,4.0200,4.0200,4.0200,4.0200,1668
2020-07-02 07:03:00,4.0200,4.0200,4.0200,4.0200,305
2020-07-02 07:02:00,4.0100,4.0100,3.9900,3.9900,603
2020-07-02 07:01:00,4.0000,4.0200,3.9700,4.0100,1650
2020-07-02 06:56:00,4.0000,4.0200,4.0000,4.0200,927
2020-07-02 06:54:00,3.9800,3.9800,3.9800,3.9800,1093
2020-07-02 06:33:00,3.9800,3.9800,3.9800,3.9800,100
2020-07-02 06:22:00,3.9800,3.9800,3.9800,3.9800,218
2020-07-02 06:20:00,3.9800,3.9800,3.9800,3.9800,382
2020-07-02 06:19:00,3.9500,3.9500,3.9500,3.9500,614
2020-07-02 06:17:00,3.9800,3.9800,3.9800,3.9800,300
2020-07-02 06:01:00,3.9900,3.9900,3.9900,3.9900,324
2020-07-02 05:46:00,3.9900,3.9900,3.9900,3.9900,933
2020-07-02 05:45:00,3.9900,3.9900,3.9900,3.9900,400
2020-07-02 05:39:00,3.9900,3.9900,3.9900,3.9900,329
2020-07-02 05:32:00,3.9900,3.9900,3.9900,3.9900,172
2020-07-02 05:23:00,3.9900,3.9900,3.9900,3.9900,320
2020-07-02 05:22:00,4.0000,4.0000,4.0000,4.0000,276
2020-07-02 04:50:00,4.0200,4.0200,4.0200,4.0200,500
2020-07-02 04:49:00,4.0000,4.0000,4.0000,4.0000,200
2020-07-02 04:46:00,4.0000,4.0000,4.0000,4.0000,123
2020-07-02 04:44:00,4.0000,4.0000,4.0000,4.0000,144
2020-07-02 04:39:00,4.0000,4.0000,4.0000,4.0000,206
2020-07-01 20:00:00,4.0300,4.0500,4.0300,4.0500,1616
2020-07-01 19:59:00,4.0400,4.0400,4.0301,4.0301,1767
2020-07-01 19:57:00,4.0200,4.0200,4.0200,4.0200,367
2020-07-01 19:56:00,4.0300,4.0300,4.0200,4.0201,3648
2020-07-01 19:55:00,4.0300,4.0300,4.0300,4.0300,742
2020-07-01 19:54:00,4.0200,4.0200,4.0200,4.0200,577
2020-07-01 19:52:00,4.0400,4.0400,4.0300,4.0300,721
2020-07-01 19:47:00,4.0100,4.0100,4.0100,4.0100,180
2020-07-01 19:46:00,4.0000,4.0000,4.0000,4.0000,280
2020-07-01 19:44:00,4.0200,4.0200,4.0000,4.0000,850
2020-07-01 19:43:00,4.0400,4.0400,4.0400,4.0400,1200
2020-07-01 19:42:00,4.0200,4.0200,4.0200,4.0200,260
2020-07-01 19:39:00,4.0500,4.0500,4.0500,4.0500,552
2020-07-01 19:34:00,4.0500,4.0500,4.0500,4.0500,1066
2020-07-01 19:30:00,4.0300,4.0300,4.0200,4.0200,300
2020-07-01 19:28:00,4.0200,4.0200,4.0200,4.0200,835
2020-07-01 19:27:00,4.0200,4.0200,4.0200,4.0200,647
2020-07-01 19:26:00,4.0200,4.0200,4.0200,4.0200,502
2020-07-01 19:25:00,4.0300,4.0300,4.0300,4.0300,700
2020-07-01 19:24:00,4.0500,4.0500,4.0300,4.0300,2527
2020-07-01 19:23:00,4.0500,4.0500,4.0500,4.0500,1155
2020-07-01 19:21:00,4.0500,4.0500,4.0500,4.0500,600
2020-07-01 19:18:00,4.0500,4.0500,4.0500,4.0500,2506
2020-07-01 19:12:00,4.0600,4.0600,4.0600,4.0600,577
2020-07-01 19:07:00,4.0600,4.0600,4.0600,4.0600,170
2020-07-01 19:02:00,4.0800,4.0800,4.0800,4.0800,125
2020-07-01 19:01:00,4.0600,4.0600,4.0600,4.0600,166
2020-07-01 18:59:00,4.0800,4.0800,4.0800,4.0800,200
2020-07-01 18:53:00,4.0800,4.0800,4.0800,4.0800,3107
2020-07-01 18:44:00,4.0600,4.0600,4.0600,4.0600,220
2020-07-01 18:39:00,4.1000,4.1000,4.1000,4.1000,200
2020-07-01 18:37:00,4.1000,4.1000,4.1000,4.1000,287
2020-07-01 18:36:00,4.0600,4.0600,4.0600,4.0600,200
2020-07-01 18:35:00,4.0600,4.0600,4.0600,4.0600,200
2020-07-01 18:33:00,4.0600,4.0601,4.0600,4.0601,3000
2020-07-01 18:32:00,4.1000,4.1000,4.1000,4.1000,517
2020-07-01 18:29:00,4.0900,4.0900,4.0900,4.0900,820
2020-07-01 18:28:00,4.0800,4.1000,4.0800,4.1000,1081
2020-07-01 18:27:00,4.1000,4.1000,4.1000,4.1000,147
2020-07-01 18:26:00,4.0900,4.0900,4.0900,4.0900,300
2020-07-01 18:23:00,4.0900,4.0900,4.0800,4.0900,1355
2020-07-01 18:20:00,4.0800,4.0800,4.0800,4.0800,500
2020-07-01 18:19:00,4.0900,4.0900,4.0900,4.0900,2042
2020-07-01 18:18:00,4.0700,4.0700,4.0700,4.0700,1515
2020-07-01 18:17:00,4.0600,4.0700,4.0600,4.0600,2751
2020-07-01 18:16:00,4.0700,4.0700,4.0700,4.0700,1423
2020-07-01 18:15:00,4.0700,4.0700,4.0700,4.0700,351
2020-07-01 17:59:00,4.0900,4.0900,4.0800,4.0800,1856
2020-07-01 17:57:00,4.1000,4.1000,4.1000,4.1000,1078
2020-07-01 17:56:00,4.0800,4.1000,4.0800,4.0800,1725
2020-07-01 17:55:00,4.0800,4.0800,4.0800,4.0800,400
2020-07-01 17:54:00,4.0400,4.0500,4.0400,4.0500,280
2020-07-01 17:53:00,4.0400,4.0400,4.0400,4.0400,750
2020-07-01 17:51:00,4.0400,4.0400,4.0400,4.0400,702
2020-07-01 17:50:00,4.0400,4.0400,4.0300,4.0400,3015
2020-07-01 17:49:00,4.0300,4.0400,4.0300,4.0400,301
2020-07-01 17:48:00,4.0500,4.0500,4.0400,4.0400,1573
2020-07-01 17:47:00,4.0500,4.0500,4.0500,4.0500,779
2020-07-01 17:46:00,4.0500,4.0500,4.0400,4.0400,1866
2020-07-01 17:44:00,4.0500,4.0500,4.0500,4.0500,1336
2020-07-01 17:43:00,4.0500,4.0500,4.0500,4.0500,649
2020-07-01 17:42:00,4.0500,4.0500,4.0500,4.0500,5808
2020-07-01 17:40:00,4.0400,4.0400,4.0400,4.0400,251
2020-07-01 17:39:00,4.0500,4.0500,4.0500,4.0500,100
2020-07-01 17:37:00,4.0300,4.0300,4.0300,4.0300,144
2020-07-01 17:36:00,4.0400,4.0400,4.0300,4.0300,1265
2020-07-01 17:35:00,4.0300,4.0300,4.0300,4.0300,391
2020-07-01 17:33:00,4.0300,4.0300,4.0300,4.0300,900
2020-07-01 17:32:00,4.0300,4.0500,4.0300,4.0500,1783
2020-07-01 17:31:00,4.0500,4.0500,4.0500,4.0500,200
2020-07-01 17:24:00,4.0400,4.0400,4.0400,4.0400,297
2020-07-01 17:23:00,4.0200,4.0200,4.0200,4.0200,774
2020-07-01 17:22:00,4.0200,4.0200,4.0200,4.0200,5315
2020-07-01 17:21:00,4.0200,4.0200,4.0200,4.0200,6035
2020-07-01 17:20:00,4.0200,4.0202,4.0200,4.0200,725
2020-07-01 17:18:00,4.0202,4.0202,4.0202,4.0202,692
2020-07-01 17:17:00,4.0200,4.0202,4.0200,4.0202,748
2020-07-01 17:16:00,4.0200,4.0200,4.0200,4.0200,1110
2020-07-01 17:15:00,4.0200,4.0200,4.0200,4.0200,165
2020-07-01 17:14:00,4.0300,4.0300,4.0300,4.0300,870
2020-07-01 17:13:00,4.0300,4.0300,4.0300,4.0300,269
2020-07-01 17:12:00,4.0200,4.0300,4.0200,4.0300,1041
2020-07-01 17:10:00,4.0200,4.0200,4.0200,4.0200,329
2020-07-01 17:09:00,4.0201,4.0201,4.0201,4.0201,223
2020-07-01 17:08:00,4.0400,4.0400,4.0400,4.0400,10052
2020-07-01 17:06:00,4.0100,4.0100,4.0100,4.0100,945
2020-07-01 17:05:00,4.0100,4.0100,4.0000,4.0000,1574
2020-07-01 17:04:00,4.0100,4.0100,4.0100,4.0100,1088
2020-07-01 17:01:00,4.0300,4.0300,4.0300,4.0300,358
2020-07-01 16:59:00,4.0100,4.0500,4.0000,4.0500,8494
2020-07-01 16:58:00,4.0000,4.0100,4.0000,4.0100,628
2020-07-01 16:57:00,4.0000,4.0000,4.0000,4.0000,1062
2020-07-01 16:56:00,4.0100,4.0200,4.0000,4.0000,25709
2020-07-01 16:55:00,4.0200,4.0200,4.0200,4.0200,225
2020-07-01 16:52:00,4.0200,4.0300,4.0200,4.0300,841
2020-07-01 16:51:00,4.0298,4.0298,4.0298,4.0298,324
2020-07-01 16:50:00,4.0398,4.0398,4.0398,4.0398,1077
2020-07-01 16:49:00,4.0400,4.0400,4.0200,4.0200,1511
2020-07-01 16:48:00,4.0500,4.0500,4.0500,4.0500,869
2020-07-01 16:47:00,4.0498,4.0500,4.0200,4.0500,5587
2020-07-01 16:46:00,4.0498,4.0498,4.0498,4.0498,208
2020-07-01 16:45:00,4.0400,4.0400,4.0300,4.0300,612
2020-07-01 16:44:00,4.0498,4.0498,4.0498,4.0498,620
2020-07-01 16:40:00,4.0300,4.0300,4.0300,4.0300,339
2020-07-01 16:38:00,4.0400,4.0400,4.0300,4.0300,416
2020-07-01 16:37:00,4.0300,4.0300,4.0300,4.0300,1545
2020-07-01 16:36:00,4.0500,4.0500,4.0498,4.0498,4819
2020-07-01 16:35:00,4.0400,4.0400,4.0400,4.0400,159
2020-07-01 16:34:00,4.0600,4.0600,4.0300,4.0500,10856
2020-07-01 16:32:00,4.0900,4.0900,4.0900,4.0900,744
2020-07-01 16:30:00,4.0500,4.0900,4.0500,4.0900,2720
2020-07-01 16:27:00,4.0900,4.0900,4.0900,4.0900,3525
2020-07-01 16:26:00,4.0899,4.0900,4.0500,4.0500,3591
2020-07-01 16:25:00,4.0500,4.0500,4.0500,4.0500,262
2020-07-01 16:24:00,4.0500,4.0500,4.0500,4.0500,200
2020-07-01 16:23:00,4.0600,4.0600,4.0600,4.0600,1025
2020-07-01 16:21:00,4.0600,4.0600,4.0600,4.0600,251
2020-07-01 16:20:00,4.0600,4.1100,4.0600,4.1100,1028
2020-07-01 16:19:00,4.0600,4.0600,4.0500,4.0500,1616
2020-07-01 16:18:00,4.0700,4.0700,4.0600,4.0600,723
2020-07-01 16:17:00,4.0700,4.0700,4.0700,4.0700,205
2020-07-01 16:14:00,4.0700,4.0700,4.0700,4.0700,2051
2020-07-01 16:13:00,4.0700,4.0700,4.0700,4.0700,3372
2020-07-01 16:12:00,4.0700,4.0700,4.0700,4.0700,897
2020-07-01 16:11:00,4.0700,4.0700,4.0700,4.0700,250
2020-07-01 16:10:00,4.0900,4.1100,4.0900,4.1100,490
2020-07-01 16:08:00,4.0800,4.0800,4.0700,4.0700,3006
2020-07-01 16:07:00,4.0700,4.0900,4.0700,4.0900,3585
2020-07-01 16:06:00,4.0700,4.0700,4.0600,4.0600,842
2020-07-01 16:05:00,4.0700,4.0700,4.0700,4.0700,425
2020-07-01 16:04:00,4.0800,4.0800,4.0800,4.0800,1019
2020-07-01 16:00:00,4.0996,4.1100,4.0900,4.1100,26748
2020-07-01 15:59:00,4.0900,4.1000,4.0800,4.0950,15191
2020-07-01 15:58:00,4.0848,4.0900,4.0800,4.0900,8359
2020-07-01 15:57:00,4.0850,4.0900,4.0800,4.0800,18317
2020-07-01 15:56:00,4.0830,4.1000,4.0800,4.0900,4197
2020-07-01 15:55:00,4.0900,4.0900,4.0800,4.0800,5619
2020-07-01 15:54:00,4.0901,4.1000,4.0800,4.0800,6652
2020-07-01 15:53:00,4.0910,4.0950,4.0900,4.0943,4322
2020-07-01 15:52:00,4.1100,4.1100,4.0899,4.1000,17555
2020-07-01 15:51:00,4.1100,4.1150,4.1100,4.1117,2781
2020-07-01 15:50:00,4.0921,4.1200,4.0921,4.1050,31915
2020-07-01 15:49:00,4.1100,4.1100,4.0800,4.0900,34316
2020-07-01 15:48:00,4.1101,4.1150,4.1000,4.1100,3421
2020-07-01 15:47:00,4.1100,4.1150,4.1000,4.1150,8570
2020-07-01 15:46:00,4.1150,4.1199,4.1100,4.1100,4112
2020-07-01 15:45:00,4.1141,4.1200,4.1141,4.1200,991
2020-07-01 15:44:00,4.1200,4.1200,4.1148,4.1148,1775
2020-07-01 15:43:00,4.1250,4.1250,4.1150,4.1181,3985
2020-07-01 15:42:00,4.1100,4.1300,4.1100,4.1250,7222
2020-07-01 15:41:00,4.1350,4.1400,4.1100,4.1300,10602
2020-07-01 15:40:00,4.1350,4.1500,4.1300,4.1300,26361
2020-07-01 15:39:00,4.1200,4.1400,4.1200,4.1400,10184
2020-07-01 15:38:00,4.1100,4.1400,4.1000,4.1400,5059
2020-07-01 15:37:00,4.1100,4.1165,4.1100,4.1165,2335
2020-07-01 15:36:00,4.1100,4.1200,4.1000,4.1100,2837
2020-07-01 15:35:00,4.1100,4.1168,4.1055,4.1064,4919
2020-07-01 15:34:00,4.1000,4.1200,4.1000,4.1100,2424
2020-07-01 15:33:00,4.1150,4.1200,4.1082,4.1082,9208
2020-07-01 15:32:00,4.1100,4.1200,4.1100,4.1154,4819
2020-07-01 15:31:00,4.1250,4.1250,4.1100,4.1100,5134
